243
58
241
21
131
207
239
258
53
52
55
54
267
158
128
59
39
62
63
208
143
135
33
119
209
234
236
164
61
166
70
139
82
92
95
99
18
156
136
16
113
144
69
68
1
196
83
103
36
140
121
180
65
73
72
74
78
227
97
126
137
161
244
253
45
176
127
130
213
105
106
107
212
79
114
264
29
237
163
66
11
205
75
191
67
71
76
77
80
84
87
91
96
98
31
89
90
93
41
94
101
100
104
110
15
102
115
108
171
122
48
197
14
181
125
151
216
210
142
274
203
10
152
275
35
263
46
120
150
172
198
276
225
145
23
27
25
7
249
20
22
173
154
214
235
192
217
133
246
179
250
268
19
174
24
146
51
56
175
50
57
34
124
202
247
265
165
228
257
242
111
266
42
30
162
222
28
229
9
32
218
230
245
256
147
38
60
64
81
85
86
88
138
272
40
43
211
255
224
223
187
194
17
134
12
153
206
178
8
232
157
270
159
260
149
49
167
112
188
273
226
26
117
177
189
204
190
118
4
200
220
168
123
195
193
251
170
184
186
148
182
169
233
155
116
252
201
141
215
129
185
240
219
259
269
248
278
231
254
262
271
261
44
221
277
238
183
199
160
